created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status.
2021-12-22T14:36:37+01:00,1,22.79,44.06,1010.33,12.40,19.50,"$GNGGA,133633.290,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F",,,,
2021-12-22T14:36:57+01:00,2,23.05,42.73,1010.34,12.40,18.40,"$GNGGA,133653.306,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57",,,,
2021-12-22T14:37:17+01:00,3,23.42,41.49,1010.36,13.50,21.50,"$GNGGA,133713.094,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A",,,,
2021-12-22T14:37:37+01:00,4,23.86,40.38,1010.37,13.60,21.50,"$GNGGA,133733.304,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52",,,,
2021-12-22T14:37:57+01:00,5,24.32,39.34,1010.39,14.60,22.30,"$GNGGA,133753.088,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53",,,,
2021-12-22T14:38:18+01:00,6,24.80,38.58,1010.39,13.60,22.00,"$GNGGA,133813.000,4900.5163,N,00825.4693,E,1,4,2.41,130.1,M,47.9,M,,*48",,,,
2021-12-22T14:38:38+01:00,7,25.27,37.83,1010.39,14.00,23.90,"$GNGGA,133833.000,4900.5156,N,00825.4529,E,1,5,1.86,135.9,M,47.9,M,,*4A",,,,
2021-12-22T14:38:59+01:00,8,25.71,37.21,1010.41,14.80,27.90,"$GNGGA,133854.000,4900.5210,N,00825.4519,E,1,5,1.85,138.6,M,47.9,M,,*48",,,,
2021-12-22T14:39:19+01:00,9,26.13,36.51,1010.41,15.60,26.50,"$GNGGA,133914.000,4900.5196,N,00825.4533,E,1,6,1.48,139.5,M,47.9,M,,*48",,,,
2021-12-22T14:39:39+01:00,10,26.53,35.95,1010.42,15.20,23.50,"$GNGGA,133934.000,4900.5200,N,00825.4544,E,1,6,1.48,140.4,M,47.9,M,,*49",,,,
2021-12-22T14:40:00+01:00,11,26.90,35.32,1010.42,13.90,18.70,"$GNGGA,133955.000,4900.5239,N,00825.4536,E,1,5,2.76,141.3,M,47.9,M,,*4A",,,,
2021-12-22T14:40:20+01:00,12,27.24,34.81,1010.43,13.80,20.80,"$GNGGA,134015.000,4900.5217,N,00825.4556,E,1,5,2.77,141.7,M,47.9,M,,*4F",,,,
2021-12-22T14:40:41+01:00,13,27.58,34.46,1010.43,13.70,20.70,"$GNGGA,134036.000,4900.5180,N,00825.4513,E,1,5,2.77,140.7,M,47.9,M,,*43",,,,
2021-12-22T14:41:02+01:00,14,27.88,33.79,1010.43,13.80,20.20,"$GNGGA,134057.000,4900.5186,N,00825.4539,E,1,6,1.47,140.7,M,47.9,M,,*49",,,,
2021-12-22T14:41:22+01:00,15,28.16,33.24,1010.43,14.60,18.20,"$GNGGA,134117.000,4900.5196,N,00825.4435,E,1,6,1.58,139.3,M,47.9,M,,*44",,,,
2021-12-22T14:41:42+01:00,16,28.43,32.92,1010.42,14.70,19.40,"$GNGGA,134137.000,4900.5189,N,00825.4425,E,1,5,2.78,137.9,M,47.9,M,,*4F",,,,
2021-12-22T14:42:03+01:00,17,28.68,32.35,1010.41,14.70,19.10,"$GNGGA,134158.000,4900.5187,N,00825.4552,E,1,5,2.79,136.8,M,47.9,M,,*48",,,,
2021-12-22T14:42:23+01:00,18,28.91,31.80,1010.42,14.10,21.00,"$GNGGA,134218.000,4900.5224,N,00825.4538,E,1,5,2.79,138.7,M,47.9,M,,*48",,,,
2021-12-22T14:42:43+01:00,19,29.13,31.53,1010.40,14.70,19.10,"$GNGGA,134238.000,4900.5203,N,00825.4606,E,1,5,2.80,139.9,M,47.9,M,,*48",,,,
2021-12-22T14:43:04+01:00,20,29.33,31.21,1010.40,14.20,18.00,"$GNGGA,134259.000,4900.5177,N,00825.4540,E,1,5,2.80,139.4,M,47.9,M,,*43",,,,
2021-12-22T14:43:24+01:00,21,29.52,30.89,1010.40,13.90,17.70,"$GNGGA,134319.000,4900.5214,N,00825.4576,E,1,6,1.46,139.1,M,47.9,M,,*4A",,,,
2021-12-22T14:43:44+01:00,22,29.70,30.79,1010.39,13.40,17.10,"$GNGGA,134339.000,4900.5223,N,00825.4575,E,1,6,1.46,138.9,M,47.9,M,,*46",,,,
2021-12-22T14:44:05+01:00,23,29.87,30.45,1010.38,14.70,18.60,"$GNGGA,134400.000,4900.5197,N,00825.4595,E,1,6,1.46,139.6,M,47.9,M,,*47",,,,
2021-12-22T14:44:25+01:00,24,30.02,30.12,1010.37,14.10,16.80,"$GNGGA,134420.000,4900.5184,N,00825.4540,E,1,6,1.45,140.2,M,47.9,M,,*46",,,,
2021-12-22T14:44:45+01:00,25,30.17,29.98,1010.37,14.60,19.60,"$GNGGA,134440.000,4900.5178,N,00825.4452,E,1,6,1.57,139.6,M,47.9,M,,*48",,,,
2021-12-22T14:45:06+01:00,26,30.31,29.79,1010.36,14.30,19.90,"$GNGGA,134501.000,4900.5179,N,00825.4293,E,1,5,5.33,136.4,M,47.9,M,,*4E",,,,
2021-12-22T14:45:26+01:00,27,30.44,29.64,1010.35,14.60,22.10,"$GNGGA,134521.000,4900.5201,N,00825.4277,E,1,5,2.83,133.7,M,47.9,M,,*40",,,,
2021-12-22T14:45:46+01:00,28,30.57,29.51,1010.34,14.00,21.30,"$GNGGA,134541.000,4900.5185,N,00825.4413,E,1,5,2.83,134.1,M,47.9,M,,*4C",,,,
2021-12-22T14:46:07+01:00,29,30.69,29.22,1010.33,12.50,19.90,"$GNGGA,134602.000,4900.5218,N,00825.4639,E,1,5,2.84,137.0,M,47.9,M,,*40",,,,
2021-12-22T14:46:27+01:00,30,30.80,29.09,1010.33,13.60,19.80,"$GNGGA,134622.000,4900.5180,N,00825.4670,E,1,4,3.34,138.1,M,47.9,M,,*48",,,,
2021-12-22T14:46:47+01:00,31,30.91,29.07,1010.31,13.80,17.00,"$GNGGA,134642.000,4900.5194,N,00825.4705,E,1,4,3.35,138.8,M,47.9,M,,*40",,,,
2021-12-22T14:47:08+01:00,32,31.01,28.93,1010.30,14.90,17.10,"$GNGGA,134703.000,4900.5208,N,00825.4522,E,1,5,1.53,139.4,M,47.9,M,,*4B",,,,
2021-12-22T14:47:28+01:00,33,31.11,28.68,1010.30,13.60,20.40,"$GNGGA,134723.000,4900.5215,N,00825.4515,E,1,5,1.52,142.3,M,47.9,M,,*4B",,,,
2021-12-22T14:47:48+01:00,34,31.20,28.33,1010.28,13.40,21.60,"$GNGGA,134743.000,4900.5213,N,00825.4569,E,1,5,1.52,141.3,M,47.9,M,,*43",,,,
2021-12-22T14:48:09+01:00,35,31.28,28.24,1010.27,13.50,23.00,"$GNGGA,134804.000,4900.5212,N,00825.4544,E,1,5,1.52,142.7,M,47.9,M,,*46",,,,
2021-12-22T14:48:29+01:00,36,31.35,28.12,1010.25,14.90,19.50,"$GNGGA,134824.000,4900.5206,N,00825.4601,E,1,5,1.51,145.0,M,47.9,M,,*40",,,,
2021-12-22T14:48:49+01:00,37,31.42,28.09,1010.23,15.50,18.80,"$GNGGA,134844.000,4900.5216,N,00825.4621,E,1,5,1.51,144.2,M,47.9,M,,*46",,,,
2021-12-22T14:49:10+01:00,38,31.48,27.98,1010.23,15.30,18.60,"$GNGGA,134905.000,4900.5217,N,00825.4620,E,1,5,1.51,142.3,M,47.9,M,,*45",,,,
2021-12-22T14:49:31+01:00,39,31.54,27.89,1010.21,14.80,17.90,"$GNGGA,134926.000,4900.5207,N,00825.4550,E,1,5,1.50,142.5,M,47.9,M,,*46",,,,
2021-12-22T14:49:51+01:00,40,31.59,27.82,1010.19,14.10,18.20,"$GNGGA,134946.000,4900.5201,N,00825.4563,E,1,5,1.50,143.2,M,47.9,M,,*40",,,,
2021-12-22T14:50:12+01:00,41,31.63,27.86,1010.18,14.10,17.80,"$GNGGA,135007.000,4900.5198,N,00825.4529,E,1,5,1.50,143.2,M,47.9,M,,*40",,,,
2021-12-22T14:50:33+01:00,42,31.68,27.90,1010.18,13.00,14.60,"$GNGGA,135028.000,4900.5196,N,00825.4560,E,1,5,1.49,141.9,M,47.9,M,,*4F",,,,
2021-12-22T14:50:54+01:00,43,31.72,27.82,1010.17,13.70,16.10,"$GNGGA,135049.000,4900.5202,N,00825.4624,E,1,5,1.49,136.5,M,47.9,M,,*49",,,,
2021-12-22T14:51:14+01:00,44,31.76,27.67,1010.15,13.90,18.20,"$GNGGA,135109.000,4900.5218,N,00825.4636,E,2,5,1.49,132.2,M,47.9,M,,*44",,,,
2021-12-22T14:51:34+01:00,45,31.80,27.53,1010.16,15.20,24.80,"$GNGGA,135129.000,4900.5204,N,00825.4664,E,2,5,1.48,130.0,M,47.9,M,,*4D",,,,
2021-12-22T14:51:55+01:00,46,31.83,27.46,1010.15,14.60,23.70,"$GNGGA,135150.000,4900.5202,N,00825.4684,E,2,5,1.48,127.8,M,47.9,M,,*45",,,,
2021-12-22T14:52:15+01:00,47,31.87,27.29,1010.13,14.20,22.90,"$GNGGA,135210.000,4900.5213,N,00825.4708,E,2,5,1.48,124.6,M,47.9,M,,*4A",,,,
2021-12-22T14:52:35+01:00,48,31.90,27.17,1010.12,14.60,22.20,"$GNGGA,135230.000,4900.5214,N,00825.4732,E,2,5,1.48,116.5,M,47.9,M,,*44",,,,
2021-12-22T14:52:56+01:00,49,31.93,27.08,1010.13,15.40,22.80,"$GNGGA,135251.000,4900.5216,N,00825.4648,E,2,5,1.47,111.8,M,47.9,M,,*48",,,,
2021-12-22T14:53:16+01:00,50,31.95,27.02,1010.12,15.90,21.60,"$GNGGA,135311.000,4900.5238,N,00825.4750,E,2,5,1.47,109.0,M,47.9,M,,*48",,,,
2021-12-22T14:53:37+01:00,51,31.98,26.91,1010.12,15.40,17.50,"$GNGGA,135332.000,4900.5245,N,00825.4721,E,2,5,1.47,107.6,M,47.9,M,,*4D",,,,
2021-12-22T14:53:58+01:00,52,32.00,26.87,1010.13,14.20,16.30,"$GNGGA,135353.000,4900.5216,N,00825.4670,E,2,5,1.46,106.6,M,47.9,M,,*49",,,,
2021-12-22T14:54:18+01:00,53,32.02,26.84,1010.14,15.00,23.20,"$GNGGA,135413.000,4900.5201,N,00825.4616,E,2,5,1.46,105.8,M,47.9,M,,*41",,,,
2021-12-22T14:54:38+01:00,54,32.04,26.80,1010.14,16.10,24.00,"$GNGGA,135433.000,4900.5196,N,00825.4664,E,2,5,1.46,108.0,M,47.9,M,,*4E",,,,
2021-12-22T14:54:59+01:00,55,32.06,26.71,1010.15,18.00,26.80,"$GNGGA,135454.000,4900.5197,N,00825.4656,E,2,5,1.45,113.2,M,47.9,M,,*44",,,,
2021-12-22T14:55:19+01:00,56,32.07,26.60,1010.16,17.80,21.40,"$GNGGA,135514.000,4900.5204,N,00825.4654,E,2,5,1.45,114.3,M,47.9,M,,*4C",,,,
2021-12-22T14:55:39+01:00,57,32.09,26.54,1010.17,16.90,22.60,"$GNGGA,135534.000,4900.5218,N,00825.4556,E,2,5,1.45,117.8,M,47.9,M,,*4A",,,,
2021-12-22T14:56:00+01:00,58,32.10,26.53,1010.17,16.90,22.70,"$GNGGA,135555.000,4900.5219,N,00825.4578,E,2,5,1.44,121.1,M,47.9,M,,*4D",,,,
2021-12-22T14:56:20+01:00,59,32.11,26.47,1010.17,16.70,21.40,"$GNGGA,135615.000,4900.5217,N,00825.4590,E,2,5,1.44,122.7,M,47.9,M,,*47",,,,
2021-12-22T14:56:40+01:00,60,32.13,26.42,1010.17,15.20,17.00,"$GNGGA,135635.000,4900.5222,N,00825.4418,E,2,5,1.44,120.5,M,47.9,M,,*42",,,,
2021-12-22T14:57:01+01:00,61,32.14,26.37,1010.18,14.90,16.80,"$GNGGA,135656.000,4900.5203,N,00825.4467,E,2,5,1.44,122.8,M,47.9,M,,*43",,,,
2021-12-22T14:57:21+01:00,62,32.14,26.36,1010.17,15.70,18.50,"$GNGGA,135716.000,4900.5192,N,00825.4382,E,2,4,3.79,122.6,M,47.9,M,,*42",,,,
2021-12-22T14:57:41+01:00,63,32.15,26.28,1010.17,17.50,24.00,"$GNGGA,135736.000,4900.5224,N,00825.4445,E,2,4,3.81,121.6,M,47.9,M,,*46",,,,
2021-12-22T14:58:02+01:00,64,32.16,26.25,1010.18,18.70,24.10,"$GNGGA,135757.000,4900.5231,N,00825.4253,E,2,4,3.83,120.5,M,47.9,M,,*44",,,,
2021-12-22T14:58:22+01:00,65,32.16,26.23,1010.18,18.30,23.70,"$GNGGA,135817.000,4900.5226,N,00825.4522,E,2,5,1.43,119.1,M,47.9,M,,*49",,,,
2021-12-22T14:58:42+01:00,66,32.17,26.19,1010.18,17.00,18.30,"$GNGGA,135837.000,4900.5215,N,00825.4610,E,2,5,1.42,119.8,M,47.9,M,,*41",,,,
2021-12-22T14:59:03+01:00,67,32.17,26.18,1010.19,15.80,17.40,"$GNGGA,135858.000,4900.5215,N,00825.4650,E,2,5,1.42,124.0,M,47.9,M,,*4A",,,,
2021-12-22T14:59:23+01:00,68,32.17,26.11,1010.18,16.80,21.00,"$GNGGA,135918.000,4900.5205,N,00825.4612,E,2,5,1.42,125.6,M,47.9,M,,*4F",,,,
2021-12-22T14:59:43+01:00,69,32.17,26.14,1010.19,17.30,21.90,"$GNGGA,135938.000,4900.5200,N,00825.4516,E,2,5,1.41,125.8,M,47.9,M,,*42",,,,
2021-12-22T15:00:04+01:00,70,32.17,26.07,1010.18,17.10,26.10,"$GNGGA,135959.000,4900.5198,N,00825.4514,E,2,5,1.41,126.6,M,47.9,M,,*48",,,,
2021-12-22T15:00:24+01:00,71,32.18,26.03,1010.18,17.50,24.90,"$GNGGA,140019.000,4900.5190,N,00825.4558,E,2,5,1.41,126.0,M,47.9,M,,*41",,,,
2021-12-22T15:00:44+01:00,72,32.18,26.03,1010.18,18.00,27.80,"$GNGGA,140039.000,4900.5202,N,00825.4532,E,2,5,1.41,125.6,M,47.9,M,,*42",,,,
2021-12-22T15:01:05+01:00,73,32.18,26.01,1010.18,18.40,27.90,"$GNGGA,140100.000,4900.5175,N,00825.4485,E,2,5,1.40,124.9,M,47.9,M,,*48",,,,
2021-12-22T15:01:27+01:00,74,32.18,26.01,1010.17,17.50,28.10,"$GNGGA,140122.000,4900.5190,N,00825.4588,E,2,5,1.40,126.7,M,47.9,M,,*43",,,,
2021-12-22T15:01:48+01:00,75,32.19,25.99,1010.18,17.40,27.00,"$GNGGA,140143.000,4900.5202,N,00825.4567,E,2,5,1.40,129.1,M,47.9,M,,*44",,,,
2021-12-22T15:02:09+01:00,76,32.18,25.96,1010.18,17.40,27.30,"$GNGGA,140204.000,4900.5193,N,00825.4544,E,2,5,1.39,128.5,M,47.9,M,,*45",,,,
2021-12-22T15:02:29+01:00,77,32.18,25.95,1010.18,16.90,25.40,"$GNGGA,140224.000,4900.5190,N,00825.4611,E,2,5,1.39,126.5,M,47.9,M,,*49",,,,
2021-12-22T15:02:49+01:00,78,32.18,25.93,1010.17,16.40,24.40,"$GNGGA,140244.000,4900.5196,N,00825.4611,E,2,4,1.96,122.2,M,47.9,M,,*4E",,,,
2021-12-22T15:03:10+01:00,79,32.18,25.89,1010.16,16.10,23.40,"$GNGGA,140305.000,4900.5213,N,00825.4641,E,2,4,1.96,118.4,M,47.9,M,,*4E",,,,
2021-12-22T15:03:30+01:00,80,32.17,25.91,1010.15,16.00,21.00,"$GNGGA,140325.000,4900.5202,N,00825.4629,E,2,4,1.96,113.9,M,47.9,M,,*44",,,,
2021-12-22T15:03:50+01:00,81,32.17,25.78,1010.15,16.10,20.70,"$GNGGA,140345.000,4900.5190,N,00825.4499,E,2,5,1.38,113.7,M,47.9,M,,*48",,,,
2021-12-22T15:04:11+01:00,82,32.17,25.78,1010.14,15.90,18.00,"$GNGGA,140406.000,4900.5209,N,00825.4448,E,2,5,1.38,120.3,M,47.9,M,,*43",,,,
2021-12-22T15:04:31+01:00,83,32.16,25.87,1010.14,16.50,19.80,"$GNGGA,140426.000,4900.5218,N,00825.4536,E,2,4,4.23,125.9,M,47.9,M,,*48",,,,
2021-12-22T15:04:51+01:00,84,32.17,25.89,1010.14,15.60,19.40,"$GNGGA,140446.000,4900.5223,N,00825.4564,E,2,4,4.26,127.3,M,47.9,M,,*4C",,,,
2021-12-22T15:05:12+01:00,85,32.17,25.98,1010.14,16.00,20.70,"$GNGGA,140507.000,4900.5216,N,00825.4560,E,2,4,4.29,127.9,M,47.9,M,,*4F",,,,
2021-12-22T15:05:32+01:00,86,32.17,26.09,1010.13,17.30,25.20,"$GNGGA,140527.000,4900.5214,N,00825.4495,E,2,5,1.37,128.4,M,47.9,M,,*4D",,,,
2021-12-22T15:05:52+01:00,87,32.18,26.23,1010.14,17.70,25.60,"$GNGGA,140547.000,4900.5201,N,00825.4615,E,2,5,1.37,132.9,M,47.9,M,,*43",,,,
2021-12-22T15:06:13+01:00,88,32.17,26.25,1010.14,16.70,26.10,"$GNGGA,140608.000,4900.5213,N,00825.4518,E,2,5,1.36,133.4,M,47.9,M,,*4B",,,,
2021-12-22T15:06:43+01:00,89,32.15,26.28,1010.14,15.40,21.50,"$GNGGA,140638.000,4900.5214,N,00825.4499,E,2,5,1.36,132.5,M,47.9,M,,*47",,,,
2021-12-22T15:07:04+01:00,90,32.14,26.34,1010.13,15.60,22.40,"$GNGGA,140659.000,4900.5222,N,00825.4454,E,2,4,4.43,132.7,M,47.9,M,,*40",,,,
2021-12-22T15:07:24+01:00,91,32.12,26.35,1010.12,15.70,24.80,"$GNGGA,140719.000,4900.5235,N,00825.4400,E,2,4,4.46,130.5,M,47.9,M,,*47",,,,
2021-12-22T15:07:44+01:00,92,32.11,26.32,1010.12,16.30,23.00,"$GNGGA,140739.000,4900.5211,N,00825.4420,E,2,5,1.35,133.1,M,47.9,M,,*46",,,,
2021-12-22T15:08:05+01:00,93,32.10,26.31,1010.12,16.80,25.20,"$GNGGA,140800.000,4900.5190,N,00825.4497,E,2,5,1.35,131.2,M,47.9,M,,*44",,,,
2021-12-22T15:08:26+01:00,94,32.10,26.30,1010.11,17.70,24.90,"$GNGGA,140821.000,4900.5210,N,00825.4631,E,2,5,1.35,129.1,M,47.9,M,,*48",,,,
2021-12-22T15:08:46+01:00,95,32.10,26.30,1010.10,16.80,22.70,"$GNGGA,140841.000,4900.5222,N,00825.4676,E,2,5,1.35,129.8,M,47.9,M,,*45",,,,
2021-12-22T15:09:07+01:00,96,32.10,26.30,1010.10,17.70,22.50,"$GNGGA,140902.000,4900.5213,N,00825.4490,E,2,5,1.34,132.6,M,47.9,M,,*4E",,,,
2021-12-22T15:09:27+01:00,97,32.10,26.33,1010.10,17.00,20.60,"$GNGGA,140922.000,4900.5192,N,00825.4589,E,2,5,1.34,134.3,M,47.9,M,,*4C",,,,
2021-12-22T15:09:47+01:00,98,32.11,26.30,1010.09,17.40,23.90,"$GNGGA,140942.000,4900.5200,N,00825.4590,E,2,5,1.34,136.0,M,47.9,M,,*4B",,,,
2021-12-22T15:10:08+01:00,99,32.11,26.29,1010.09,15.80,20.80,"$GNGGA,141003.000,4900.5191,N,00825.4517,E,2,5,1.34,138.3,M,47.9,M,,*4F",,,,
2021-12-22T15:10:28+01:00,100,32.11,26.26,1010.09,15.40,21.30,"$GNGGA,141023.000,4900.5209,N,00825.4612,E,2,5,1.33,142.6,M,47.9,M,,*46",,,,
2021-12-22T15:10:48+01:00,101,32.11,26.27,1010.08,15.30,19.90,"$GNGGA,141043.000,4900.5229,N,00825.4558,E,2,5,1.33,147.0,M,47.9,M,,*4C",,,,
2021-12-22T15:11:36+01:00,102,32.07,26.49,1010.07,15.90,19.40,"$GNGGA,141131.000,4900.5238,N,00825.4623,E,2,5,1.33,155.7,M,47.9,M,,*43",,,,
2021-12-22T15:11:56+01:00,103,32.04,26.47,1010.06,17.20,23.50,"$GNGGA,141151.000,4900.5245,N,00825.4592,E,2,5,1.33,159.2,M,47.9,M,,*4F",,,,
2021-12-22T15:12:17+01:00,104,32.02,26.44,1010.05,16.70,21.20,"$GNGGA,141212.000,4900.5242,N,00825.4619,E,2,5,1.32,160.6,M,47.9,M,,*43",,,,
2021-12-22T15:12:37+01:00,105,31.98,26.42,1010.05,16.30,17.80,"$GNGGA,141232.000,4900.5260,N,00825.4562,E,2,5,1.32,159.7,M,47.9,M,,*45",,,,
2021-12-22T15:14:28+01:00,106,31.88,27.01,1010.03,16.60,20.10,"$GNGGA,141423.000,4900.5216,N,00825.4716,E,2,5,1.31,154.3,M,47.9,M,,*49",,,,
2021-12-22T15:14:48+01:00,107,31.81,26.94,1010.02,15.60,19.30,"$GNGGA,141443.000,4900.5255,N,00825.4466,E,2,5,1.31,156.8,M,47.9,M,,*45",,,,
2021-12-22T15:15:17+01:00,108,31.75,26.98,1010.01,15.00,18.80,"$GNGGA,141504.000,4900.5238,N,00825.4531,E,2,5,1.30,157.5,M,47.9,M,,*42",,,,
2021-12-22T15:15:38+01:00,109,31.71,27.02,1010.00,16.00,20.90,"$GNGGA,141533.000,4900.5239,N,00825.4449,E,2,5,1.30,155.3,M,47.9,M,,*4D",,,,
2021-12-22T15:16:11+01:00,110,31.69,27.03,1009.98,15.80,21.80,"$GNGGA,141553.000,4900.5242,N,00825.4465,E,2,5,1.30,154.5,M,47.9,M,,*4E",,,,
2021-12-22T15:16:37+01:00,111,31.66,27.04,1009.98,16.00,23.80,"$GNGGA,141629.000,4900.5229,N,00825.4548,E,2,5,1.30,155.3,M,47.9,M,,*44",,,,
2021-12-22T15:16:58+01:00,112,31.64,27.09,1009.97,16.50,26.10,"$GNGGA,141653.000,4900.5238,N,00825.4463,E,2,5,1.29,155.0,M,47.9,M,,*4A",,,,
2021-12-22T15:17:19+01:00,113,31.64,27.07,1009.96,16.90,31.90,"$GNGGA,141714.000,4900.5240,N,00825.4562,E,2,5,1.29,154.4,M,47.9,M,,*42",,,,
2021-12-22T15:17:39+01:00,114,31.63,27.07,1009.96,16.50,27.90,"$GNGGA,141734.000,4900.5235,N,00825.4443,E,2,5,1.29,154.0,M,47.9,M,,*44",,,,
2021-12-22T15:17:59+01:00,115,31.64,27.07,1009.95,16.40,25.70,"$GNGGA,141754.000,4900.5210,N,00825.4533,E,2,5,1.29,152.9,M,47.9,M,,*4C",,,,
2021-12-22T15:18:20+01:00,116,31.64,27.06,1009.93,15.90,18.90,"$GNGGA,141815.000,4900.5212,N,00825.4501,E,2,5,1.29,151.4,M,47.9,M,,*4B",,,,
2021-12-22T15:18:40+01:00,117,31.62,27.08,1009.92,15.50,19.90,"$GNGGA,141835.000,4900.5228,N,00825.4524,E,2,5,1.28,150.5,M,47.9,M,,*46",,,,
2021-12-22T15:19:00+01:00,118,31.62,27.08,1009.91,14.80,19.70,"$GNGGA,141855.000,4900.5251,N,00825.4525,E,2,5,1.28,150.1,M,47.9,M,,*4B",,,,
2021-12-22T15:19:21+01:00,119,31.61,27.18,1009.90,14.10,19.80,"$GNGGA,141916.000,4900.5226,N,00825.4416,E,2,5,1.28,149.4,M,47.9,M,,*41",,,,
2021-12-22T15:19:41+01:00,120,31.61,27.24,1009.89,14.50,21.70,"$GNGGA,141936.000,4900.5220,N,00825.4403,E,2,5,1.28,149.0,M,47.9,M,,*45",,,,
2021-12-22T15:20:01+01:00,121,31.60,27.33,1009.89,14.80,21.10,"$GNGGA,141956.000,4900.5223,N,00825.4480,E,2,5,1.28,148.4,M,47.9,M,,*4E",,,,
2021-12-22T15:20:22+01:00,122,31.60,27.35,1009.88,16.00,19.60,"$GNGGA,142017.000,4900.5198,N,00825.4576,E,2,4,1.36,147.0,M,47.9,M,,*4F",,,,
2021-12-22T15:20:42+01:00,123,31.60,27.41,1009.88,16.30,20.90,"$GNGGA,142037.000,4900.5210,N,00825.4495,E,2,5,1.27,144.6,M,47.9,M,,*46",,,,
2021-12-22T15:21:02+01:00,124,31.60,27.42,1009.87,15.70,24.70,"$GNGGA,142057.000,4900.5225,N,00825.4451,E,2,5,1.27,140.4,M,47.9,M,,*48",,,,
2021-12-22T15:21:23+01:00,125,31.60,27.36,1009.87,15.10,25.90,"$GNGGA,142118.000,4900.5228,N,00825.4425,E,2,5,1.27,139.4,M,47.9,M,,*42",,,,
